"","state","date","State_abbrev","stateFIPS","pos_test","neg_test","test","population","median.age","Black.perc","Hispanic.or.Latino.perc","area","HS_perc","college_perc","Associate_perc","Bachelor_perc","Gradprof_perc","HS_orhigher_perc","Bachelor_orhigher_perc","poverty_perc","density","q_popdensity","q_poverty","mean_winter_temp","mean_summer_temp","mean_winter_rm","mean_summer_rm","retail_and_recreation","grocery_and_pharmacy","parks","transit","workplaces","residential"
"100","Alaska",2020-04-23,"AK",2,2,0,2,738516,34,3.3,6.9,665384,"28","27.1","8.4","18.4","10.8","92.7","29.2",10.8,1.10990946581222,1,1,NA,NA,NA,NA,-27,-8,26,-44,-40,16
"101","Alaska",2020-04-24,"AK",2,2,118,120,738516,34,3.3,6.9,665384,"28","27.1","8.4","18.4","10.8","92.7","29.2",10.8,1.10990946581222,1,1,NA,NA,NA,NA,-28,-8,33,-44,-37,16
"102","Alaska",2020-04-25,"AK",2,0,3451,3451,738516,34,3.3,6.9,665384,"28","27.1","8.4","18.4","10.8","92.7","29.2",10.8,1.10990946581222,1,1,NA,NA,NA,NA,-25,-2,85,-40,-25,7
"103","Alaska",2020-04-26,"AK",2,2,443,445,738516,34,3.3,6.9,665384,"28","27.1","8.4","18.4","10.8","92.7","29.2",10.8,1.10990946581222,1,1,NA,NA,NA,NA,-17,-3,101,-43,-25,5
"104","Arizona",2020-03-04,"AZ",4,2,27,29,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,8,8,17,7,2,-1
"105","Arizona",2020-03-05,"AZ",4,0,1,1,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,9,6,22,5,2,-1
"106","Arizona",2020-03-06,"AZ",4,1,5,6,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,6,6,20,8,1,-1
"107","Arizona",2020-03-07,"AZ",4,2,11,13,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,4,5,18,9,1,-2
"108","Arizona",2020-03-08,"AZ",4,0,0,0,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,9,4,22,7,1,-2
"109","Arizona",2020-03-09,"AZ",4,0,0,0,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,9,4,32,4,-7,0
"110","Arizona",2020-03-10,"AZ",4,1,7,8,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,6,3,4,2,-8,2
"111","Arizona",2020-03-11,"AZ",4,3,8,11,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,5,6,-14,-2,-10,3
"112","Arizona",2020-03-12,"AZ",4,0,23,23,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,6,15,-15,-6,-12,4
"113","Arizona",2020-03-13,"AZ",4,0,12,12,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,0,20,-16,-7,-12,4
"114","Arizona",2020-03-14,"AZ",4,3,27,30,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-5,18,-6,-2,-2,2
"115","Arizona",2020-03-15,"AZ",4,0,0,0,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-2,16,15,-3,-4,1
"116","Arizona",2020-03-16,"AZ",4,6,4,10,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,0,22,13,-9,-19,5
"117","Arizona",2020-03-17,"AZ",4,2,17,19,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-9,20,9,-9,-24,8
"118","Arizona",2020-03-18,"AZ",4,8,6,14,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-23,6,-38,-21,-31,12
"119","Arizona",2020-03-19,"AZ",4,16,27,43,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-22,7,-8,-23,-33,13
"120","Arizona",2020-03-20,"AZ",4,21,36,57,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-28,6,-6,-25,-33,14
"121","Arizona",2020-03-21,"AZ",4,39,29,68,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-36,-1,-14,-26,-22,10
"122","Arizona",2020-03-22,"AZ",4,48,42,90,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-37,-10,0,-33,-28,8
"123","Arizona",2020-03-23,"AZ",4,113,27,140,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-31,-10,-3,-33,-37,13
"124","Arizona",2020-03-24,"AZ",4,92,4,96,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-32,-9,0,-31,-39,15
"125","Arizona",2020-03-25,"AZ",4,93,10,103,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-33,-11,-7,-32,-41,15
"126","Arizona",2020-03-26,"AZ",4,127,24,151,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-34,-12,-9,-36,-42,16
"127","Arizona",2020-03-27,"AZ",4,159,7108,7267,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-38,-14,-22,-39,-41,18
"128","Arizona",2020-03-28,"AZ",4,137,0,137,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-41,-15,-24,-37,-29,12
"129","Arizona",2020-03-29,"AZ",4,46,5498,5544,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-40,-17,-7,-41,-33,10
"130","Arizona",2020-03-30,"AZ",4,238,2649,2887,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-30,-9,-6,-37,-42,14
"131","Arizona",2020-03-31,"AZ",4,132,2480,2612,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-33,-10,-17,-35,-44,16
"132","Arizona",2020-04-01,"AZ",4,124,1563,1687,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-38,-15,-20,-37,-47,17
"133","Arizona",2020-04-02,"AZ",4,185,1466,1651,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-38,-16,-17,-40,-47,18
"134","Arizona",2020-04-03,"AZ",4,171,1793,1964,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-38,-13,-21,-41,-46,19
"135","Arizona",2020-04-04,"AZ",4,250,2237,2487,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-44,-16,-36,-43,-34,13
"136","Arizona",2020-04-05,"AZ",4,250,0,250,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-43,-19,-23,-47,-37,11
"137","Arizona",2020-04-06,"AZ",4,187,4937,5124,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-38,-18,-18,-41,-47,17
"138","Arizona",2020-04-07,"AZ",4,119,722,841,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-38,-15,-18,-39,-48,17
"139","Arizona",2020-04-08,"AZ",4,151,1038,1189,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-39,-16,-27,-41,-49,18
"140","Arizona",2020-04-09,"AZ",4,292,2322,2614,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-37,-14,-17,-41,-49,18
"141","Arizona",2020-04-10,"AZ",4,94,462,556,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-38,-13,-21,-43,-50,20
"142","Arizona",2020-04-11,"AZ",4,281,2515,2796,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-43,-14,-42,-45,-36,14
"143","Arizona",2020-04-12,"AZ",4,146,1433,1579,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-57,-27,-31,-48,-41,10
"144","Arizona",2020-04-13,"AZ",4,163,1075,1238,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-39,-21,-22,-42,-47,17
"145","Arizona",2020-04-14,"AZ",4,104,645,749,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-37,-17,-17,-38,-47,18
"146","Arizona",2020-04-15,"AZ",4,156,1058,1214,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-31,-13,-15,-36,-46,17
"147","Arizona",2020-04-16,"AZ",4,272,1816,2088,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-33,-14,-13,-38,-47,17
"148","Arizona",2020-04-17,"AZ",4,273,1559,1832,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-37,-15,-19,-39,-46,19
"149","Arizona",2020-04-18,"AZ",4,212,1603,1815,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-40,-15,-29,-38,-32,12
"150","Arizona",2020-04-19,"AZ",4,210,1735,1945,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-38,-16,-15,-42,-34,9
"151","Arizona",2020-04-20,"AZ",4,135,1375,1510,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-33,-16,-13,-39,-46,16
"152","Arizona",2020-04-21,"AZ",4,187,465,652,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-34,-15,-16,-37,-46,17
"153","Arizona",2020-04-22,"AZ",4,208,1241,1449,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-34,-14,-16,-36,-47,17
"154","Arizona",2020-04-23,"AZ",4,310,1786,2096,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-34,-13,-15,-39,-47,17
"155","Arizona",2020-04-24,"AZ",4,276,1741,2017,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-36,-14,-19,-39,-46,18
"156","Arizona",2020-04-25,"AZ",4,235,1559,1794,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-40,-12,-28,-37,-32,12
"157","Arizona",2020-04-26,"AZ",4,246,2057,2303,6946685,37.4,4.4,31.1,113990,"24","25.3","8.6","18","10.9","86.8","28.9",16.1,60.9411790507939,2,3,288.115514958426,307.923140537589,67.8978153902908,53.2261387769046,-37,-14,-22,-41,-34,9
"158","Arkansas",2020-03-06,"AR",5,0,6,6,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,13,8,73,6,3,-2
"159","Arkansas",2020-03-07,"AR",5,0,0,0,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,12,10,80,10,4,-2
"160","Arkansas",2020-03-08,"AR",5,0,0,0,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,16,13,78,12,3,-2
"161","Arkansas",2020-03-09,"AR",5,0,6,6,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,6,4,-5,2,1,2
"162","Arkansas",2020-03-10,"AR",5,0,0,0,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,13,11,84,6,3,-1
"163","Arkansas",2020-03-11,"AR",5,0,0,0,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,12,14,61,2,4,-1
"164","Arkansas",2020-03-12,"AR",5,6,12,18,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,14,33,69,4,2,-1
"165","Arkansas",2020-03-13,"AR",5,3,6,9,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,5,25,15,2,-2,2
"166","Arkansas",2020-03-14,"AR",5,3,35,38,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-7,11,-21,-1,0,4
"167","Arkansas",2020-03-15,"AR",5,4,38,42,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-5,14,-4,1,-4,3
"168","Arkansas",2020-03-16,"AR",5,6,29,35,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-6,13,-20,-6,-16,7
"169","Arkansas",2020-03-17,"AR",5,0,65,65,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-10,10,25,-6,-19,8
"170","Arkansas",2020-03-18,"AR",5,11,39,50,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-12,8,50,-9,-22,8
"171","Arkansas",2020-03-19,"AR",5,13,74,87,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-18,10,17,-10,-24,10
"172","Arkansas",2020-03-20,"AR",5,50,41,91,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-23,12,30,-13,-26,11
"173","Arkansas",2020-03-21,"AR",5,22,216,238,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-33,2,23,-12,-14,8
"174","Arkansas",2020-03-22,"AR",5,47,144,191,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-41,-11,-26,-22,-26,9
"175","Arkansas",2020-03-23,"AR",5,9,195,204,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-29,-7,17,-18,-32,13
"176","Arkansas",2020-03-24,"AR",5,44,41,85,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-30,-9,52,-17,-35,14
"177","Arkansas",2020-03-25,"AR",5,62,490,552,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-25,-5,108,-18,-35,12
"178","Arkansas",2020-03-26,"AR",5,55,67,122,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-24,-4,133,-18,-36,12
"179","Arkansas",2020-03-27,"AR",5,46,41,87,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-28,-7,88,-22,-36,13
"180","Arkansas",2020-03-28,"AR",5,23,1393,1416,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-39,-14,-1,-26,-23,10
"181","Arkansas",2020-03-29,"AR",5,22,89,111,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-29,-7,81,-22,-27,7
"182","Arkansas",2020-03-30,"AR",5,47,2235,2282,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-31,-11,-19,-25,-34,14
"183","Arkansas",2020-03-31,"AR",5,50,697,747,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-26,-6,36,-21,-35,13
"184","Arkansas",2020-04-01,"AR",5,61,1395,1456,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-19,2,75,-18,-35,11
"185","Arkansas",2020-04-02,"AR",5,59,526,585,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-24,2,59,-21,-36,13
"186","Arkansas",2020-04-03,"AR",5,61,1115,1176,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-28,3,6,-27,-36,15
"187","Arkansas",2020-04-04,"AR",5,39,632,671,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-42,-4,-32,-31,-25,12
"188","Arkansas",2020-04-05,"AR",5,87,785,872,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-36,-3,25,-33,-29,8
"189","Arkansas",2020-04-06,"AR",5,45,1558,1603,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-29,-6,15,-25,-36,13
"190","Arkansas",2020-04-07,"AR",5,71,722,793,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-30,-6,46,-24,-37,14
"191","Arkansas",2020-04-08,"AR",5,54,838,892,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-25,-2,81,-24,-37,12
"192","Arkansas",2020-04-09,"AR",5,119,302,421,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-25,0,58,-25,-38,13
"193","Arkansas",2020-04-10,"AR",5,52,2117,2169,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-25,2,62,-30,-43,15
"194","Arkansas",2020-04-11,"AR",5,55,1403,1458,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-35,1,1,-34,-26,10
"195","Arkansas",2020-04-12,"AR",5,54,1090,1144,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-53,-29,-27,-39,-36,10
"196","Arkansas",2020-04-13,"AR",5,130,952,1082,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-26,-8,-9,-22,-39,12
"197","Arkansas",2020-04-14,"AR",5,70,257,327,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-25,-7,11,-21,-38,13
"198","Arkansas",2020-04-15,"AR",5,89,614,703,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-10,4,56,-18,-35,11
"199","Arkansas",2020-04-16,"AR",5,51,790,841,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-15,3,66,-19,-36,11
"200","Arkansas",2020-04-17,"AR",5,75,744,819,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-23,-5,23,-25,-36,14
"201","Arkansas",2020-04-18,"AR",5,44,603,647,2990671,37.9,15.4,7.3,53179,"34.1","22.6","7","14.4","8.1","86.2","22.6",17.6,56.2378194400045,2,3,284.315886967871,305.920125220473,85.7851970816368,92.3793870296743,-25,-1,36,-20,-19,7
