"","X","state","Type","Start.Date","End.Date","date","stayathome"
"Iowa.16.28",16,"Iowa","Stay at home",NA,NA,2020-03-29,0
"Iowa.16.29",16,"Iowa","Stay at home",NA,NA,2020-03-30,0
"Iowa.16.30",16,"Iowa","Stay at home",NA,NA,2020-03-31,0
"Iowa.16.31",16,"Iowa","Stay at home",NA,NA,2020-04-01,0
"Iowa.16.32",16,"Iowa","Stay at home",NA,NA,2020-04-02,0
"Iowa.16.33",16,"Iowa","Stay at home",NA,NA,2020-04-03,0
"Iowa.16.34",16,"Iowa","Stay at home",NA,NA,2020-04-04,0
"Iowa.16.35",16,"Iowa","Stay at home",NA,NA,2020-04-05,0
"Iowa.16.36",16,"Iowa","Stay at home",NA,NA,2020-04-06,0
"Iowa.16.37",16,"Iowa","Stay at home",NA,NA,2020-04-07,0
"Iowa.16.38",16,"Iowa","Stay at home",NA,NA,2020-04-08,0
"Iowa.16.39",16,"Iowa","Stay at home",NA,NA,2020-04-09,0
"Iowa.16.40",16,"Iowa","Stay at home",NA,NA,2020-04-10,0
"Iowa.16.41",16,"Iowa","Stay at home",NA,NA,2020-04-11,0
"Iowa.16.42",16,"Iowa","Stay at home",NA,NA,2020-04-12,0
"Iowa.16.43",16,"Iowa","Stay at home",NA,NA,2020-04-13,0
"Iowa.16.44",16,"Iowa","Stay at home",NA,NA,2020-04-14,0
"Iowa.16.45",16,"Iowa","Stay at home",NA,NA,2020-04-15,0
"Iowa.16.46",16,"Iowa","Stay at home",NA,NA,2020-04-16,0
"Iowa.16.47",16,"Iowa","Stay at home",NA,NA,2020-04-17,0
"Iowa.16.48",16,"Iowa","Stay at home",NA,NA,2020-04-18,0
"Iowa.16.49",16,"Iowa","Stay at home",NA,NA,2020-04-19,0
"Iowa.16.50",16,"Iowa","Stay at home",NA,NA,2020-04-20,0
"Iowa.16.51",16,"Iowa","Stay at home",NA,NA,2020-04-21,0
"Iowa.16.52",16,"Iowa","Stay at home",NA,NA,2020-04-22,0
"Iowa.16.53",16,"Iowa","Stay at home",NA,NA,2020-04-23,0
"Iowa.16.54",16,"Iowa","Stay at home",NA,NA,2020-04-24,0
"Iowa.16.55",16,"Iowa","Stay at home",NA,NA,2020-04-25,0
"Iowa.16.56",16,"Iowa","Stay at home",NA,NA,2020-04-26,0
"Iowa.16.57",16,"Iowa","Stay at home",NA,NA,2020-04-27,0
"Iowa.16.58",16,"Iowa","Stay at home",NA,NA,2020-04-28,0
"Iowa.16.59",16,"Iowa","Stay at home",NA,NA,2020-04-29,0
"Iowa.16.60",16,"Iowa","Stay at home",NA,NA,2020-04-30,0
"Iowa.16.61",16,"Iowa","Stay at home",NA,NA,2020-05-01,0
"Iowa.16.62",16,"Iowa","Stay at home",NA,NA,2020-05-02,0
"Iowa.16.63",16,"Iowa","Stay at home",NA,NA,2020-05-03,0
"Iowa.16.64",16,"Iowa","Stay at home",NA,NA,2020-05-04,0
"Iowa.16.65",16,"Iowa","Stay at home",NA,NA,2020-05-05,0
"Iowa.16.66",16,"Iowa","Stay at home",NA,NA,2020-05-06,0
"Iowa.16.67",16,"Iowa","Stay at home",NA,NA,2020-05-07,0
"Iowa.16.68",16,"Iowa","Stay at home",NA,NA,2020-05-08,0
"Iowa.16.69",16,"Iowa","Stay at home",NA,NA,2020-05-09,0
"Iowa.16.70",16,"Iowa","Stay at home",NA,NA,2020-05-10,0
"Iowa.16.71",16,"Iowa","Stay at home",NA,NA,2020-05-11,0
"Iowa.16.72",16,"Iowa","Stay at home",NA,NA,2020-05-12,0
"Iowa.16.73",16,"Iowa","Stay at home",NA,NA,2020-05-13,0
"Iowa.16.74",16,"Iowa","Stay at home",NA,NA,2020-05-14,0
"Iowa.16.75",16,"Iowa","Stay at home",NA,NA,2020-05-15,0
"Iowa.16.76",16,"Iowa","Stay at home",NA,NA,2020-05-16,0
"Iowa.16.77",16,"Iowa","Stay at home",NA,NA,2020-05-17,0
"Iowa.16.78",16,"Iowa","Stay at home",NA,NA,2020-05-18,0
"Iowa.16.79",16,"Iowa","Stay at home",NA,NA,2020-05-19,0
"Iowa.16.80",16,"Iowa","Stay at home",NA,NA,2020-05-20,0
"Iowa.16.81",16,"Iowa","Stay at home",NA,NA,2020-05-21,0
"Iowa.16.82",16,"Iowa","Stay at home",NA,NA,2020-05-22,0
"Iowa.16.83",16,"Iowa","Stay at home",NA,NA,2020-05-23,0
"Iowa.16.84",16,"Iowa","Stay at home",NA,NA,2020-05-24,0
"Iowa.16.85",16,"Iowa","Stay at home",NA,NA,2020-05-25,0
"Iowa.16.86",16,"Iowa","Stay at home",NA,NA,2020-05-26,0
"Iowa.16.87",16,"Iowa","Stay at home",NA,NA,2020-05-27,0
"Iowa.16.88",16,"Iowa","Stay at home",NA,NA,2020-05-28,0
"Iowa.16.89",16,"Iowa","Stay at home",NA,NA,2020-05-29,0
"Iowa.16.90",16,"Iowa","Stay at home",NA,NA,2020-05-30,0
"Iowa.16.91",16,"Iowa","Stay at home",NA,NA,2020-05-31,0
"Iowa.16.92",16,"Iowa","Stay at home",NA,NA,2020-06-01,0
"Iowa.16.93",16,"Iowa","Stay at home",NA,NA,2020-06-02,0
"Iowa.16.94",16,"Iowa","Stay at home",NA,NA,2020-06-03,0
"Iowa.16.95",16,"Iowa","Stay at home",NA,NA,2020-06-04,0
"Iowa.16.96",16,"Iowa","Stay at home",NA,NA,2020-06-05,0
"Iowa.16.97",16,"Iowa","Stay at home",NA,NA,2020-06-06,0
"Iowa.16.98",16,"Iowa","Stay at home",NA,NA,2020-06-07,0
"Iowa.16.99",16,"Iowa","Stay at home",NA,NA,2020-06-08,0
"Iowa.16.100",16,"Iowa","Stay at home",NA,NA,2020-06-09,0
"Iowa.16.101",16,"Iowa","Stay at home",NA,NA,2020-06-10,0
"Kansas.17",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-01,0
"Kansas.17.1",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-02,0
"Kansas.17.2",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-03,0
"Kansas.17.3",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-04,0
"Kansas.17.4",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-05,0
"Kansas.17.5",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-06,0
"Kansas.17.6",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-07,0
"Kansas.17.7",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-08,0
"Kansas.17.8",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-09,0
"Kansas.17.9",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-10,0
"Kansas.17.10",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-11,0
"Kansas.17.11",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-12,0
"Kansas.17.12",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-13,0
"Kansas.17.13",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-14,0
"Kansas.17.14",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-15,0
"Kansas.17.15",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-16,0
"Kansas.17.16",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-17,0
"Kansas.17.17",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-18,0
"Kansas.17.18",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-19,0
"Kansas.17.19",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-20,0
"Kansas.17.20",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-21,0
"Kansas.17.21",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-22,0
"Kansas.17.22",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-23,0
"Kansas.17.23",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-24,0
"Kansas.17.24",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-25,0
"Kansas.17.25",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-26,0
"Kansas.17.26",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-27,0
"Kansas.17.27",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-28,0
"Kansas.17.28",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-29,0
"Kansas.17.29",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-30,1
"Kansas.17.30",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-03-31,1
"Kansas.17.31",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-01,1
"Kansas.17.32",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-02,1
"Kansas.17.33",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-03,1
"Kansas.17.34",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-04,1
"Kansas.17.35",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-05,1
"Kansas.17.36",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-06,1
"Kansas.17.37",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-07,1
"Kansas.17.38",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-08,1
"Kansas.17.39",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-09,1
"Kansas.17.40",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-10,1
"Kansas.17.41",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-11,1
"Kansas.17.42",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-12,1
"Kansas.17.43",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-13,1
"Kansas.17.44",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-14,1
"Kansas.17.45",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-15,1
"Kansas.17.46",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-16,1
"Kansas.17.47",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-17,1
"Kansas.17.48",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-18,1
"Kansas.17.49",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-19,1
"Kansas.17.50",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-20,1
"Kansas.17.51",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-21,1
"Kansas.17.52",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-22,1
"Kansas.17.53",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-23,1
"Kansas.17.54",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-24,1
"Kansas.17.55",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-25,1
"Kansas.17.56",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-26,1
"Kansas.17.57",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-27,1
"Kansas.17.58",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-28,1
"Kansas.17.59",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-29,1
"Kansas.17.60",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-04-30,1
"Kansas.17.61",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-01,1
"Kansas.17.62",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-02,1
"Kansas.17.63",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-03,1
"Kansas.17.64",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-04,0
"Kansas.17.65",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-05,0
"Kansas.17.66",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-06,0
"Kansas.17.67",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-07,0
"Kansas.17.68",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-08,0
"Kansas.17.69",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-09,0
"Kansas.17.70",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-10,0
"Kansas.17.71",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-11,0
"Kansas.17.72",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-12,0
"Kansas.17.73",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-13,0
"Kansas.17.74",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-14,0
"Kansas.17.75",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-15,0
"Kansas.17.76",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-16,0
"Kansas.17.77",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-17,0
"Kansas.17.78",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-18,0
"Kansas.17.79",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-19,0
"Kansas.17.80",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-20,0
"Kansas.17.81",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-21,0
"Kansas.17.82",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-22,0
"Kansas.17.83",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-23,0
"Kansas.17.84",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-24,0
"Kansas.17.85",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-25,0
"Kansas.17.86",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-26,0
"Kansas.17.87",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-27,0
"Kansas.17.88",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-28,0
"Kansas.17.89",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-29,0
"Kansas.17.90",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-30,0
"Kansas.17.91",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-05-31,0
"Kansas.17.92",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-06-01,0
"Kansas.17.93",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-06-02,0
"Kansas.17.94",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-06-03,0
"Kansas.17.95",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-06-04,0
"Kansas.17.96",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-06-05,0
"Kansas.17.97",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-06-06,0
"Kansas.17.98",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-06-07,0
"Kansas.17.99",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-06-08,0
"Kansas.17.100",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-06-09,0
"Kansas.17.101",17,"Kansas","Stay at home",2020-03-30,2020-05-03,2020-06-10,0
"Kentucky.18",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-01,0
"Kentucky.18.1",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-02,0
"Kentucky.18.2",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-03,0
"Kentucky.18.3",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-04,0
"Kentucky.18.4",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-05,0
"Kentucky.18.5",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-06,0
"Kentucky.18.6",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-07,0
"Kentucky.18.7",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-08,0
"Kentucky.18.8",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-09,0
"Kentucky.18.9",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-10,0
"Kentucky.18.10",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-11,0
"Kentucky.18.11",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-12,0
"Kentucky.18.12",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-13,0
"Kentucky.18.13",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-14,0
"Kentucky.18.14",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-15,0
"Kentucky.18.15",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-16,0
"Kentucky.18.16",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-17,0
"Kentucky.18.17",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-18,0
"Kentucky.18.18",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-19,0
"Kentucky.18.19",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-20,0
"Kentucky.18.20",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-21,0
"Kentucky.18.21",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-22,0
"Kentucky.18.22",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-23,0
"Kentucky.18.23",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-24,0
"Kentucky.18.24",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-25,0
"Kentucky.18.25",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-26,1
"Kentucky.18.26",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-27,0
"Kentucky.18.27",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-28,0
"Kentucky.18.28",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-29,0
"Kentucky.18.29",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-30,0
"Kentucky.18.30",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-03-31,0
"Kentucky.18.31",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-01,0
"Kentucky.18.32",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-02,0
"Kentucky.18.33",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-03,0
"Kentucky.18.34",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-04,0
"Kentucky.18.35",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-05,0
"Kentucky.18.36",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-06,0
"Kentucky.18.37",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-07,0
"Kentucky.18.38",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-08,0
"Kentucky.18.39",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-09,0
"Kentucky.18.40",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-10,0
"Kentucky.18.41",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-11,0
"Kentucky.18.42",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-12,0
"Kentucky.18.43",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-13,0
"Kentucky.18.44",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-14,0
"Kentucky.18.45",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-15,0
"Kentucky.18.46",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-16,0
"Kentucky.18.47",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-17,0
"Kentucky.18.48",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-18,0
"Kentucky.18.49",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-19,0
"Kentucky.18.50",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-20,0
"Kentucky.18.51",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-21,0
"Kentucky.18.52",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-22,0
"Kentucky.18.53",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-23,0
"Kentucky.18.54",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-24,0
"Kentucky.18.55",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-25,0
"Kentucky.18.56",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-26,0
"Kentucky.18.57",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-27,0
"Kentucky.18.58",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-28,0
"Kentucky.18.59",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-29,0
"Kentucky.18.60",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-04-30,0
"Kentucky.18.61",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-01,0
"Kentucky.18.62",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-02,0
"Kentucky.18.63",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-03,0
"Kentucky.18.64",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-04,0
"Kentucky.18.65",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-05,0
"Kentucky.18.66",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-06,0
"Kentucky.18.67",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-07,0
"Kentucky.18.68",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-08,0
"Kentucky.18.69",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-09,0
"Kentucky.18.70",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-10,0
"Kentucky.18.71",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-11,0
"Kentucky.18.72",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-12,0
"Kentucky.18.73",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-13,0
"Kentucky.18.74",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-14,0
"Kentucky.18.75",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-15,0
"Kentucky.18.76",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-16,0
"Kentucky.18.77",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-17,0
"Kentucky.18.78",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-18,0
"Kentucky.18.79",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-19,0
"Kentucky.18.80",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-20,0
"Kentucky.18.81",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-21,0
"Kentucky.18.82",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-22,0
"Kentucky.18.83",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-23,0
"Kentucky.18.84",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-24,0
"Kentucky.18.85",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-25,0
"Kentucky.18.86",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-26,0
"Kentucky.18.87",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-27,0
"Kentucky.18.88",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-28,0
"Kentucky.18.89",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-29,0
"Kentucky.18.90",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-30,0
"Kentucky.18.91",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-05-31,0
"Kentucky.18.92",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-06-01,0
"Kentucky.18.93",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-06-02,0
"Kentucky.18.94",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-06-03,0
"Kentucky.18.95",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-06-04,0
"Kentucky.18.96",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-06-05,0
"Kentucky.18.97",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-06-06,0
"Kentucky.18.98",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-06-07,0
"Kentucky.18.99",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-06-08,0
"Kentucky.18.100",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-06-09,0
"Kentucky.18.101",18,"Kentucky","Stay at home",2020-03-26,2020-03-26,2020-06-10,0
"Louisiana.19",19,"Louisiana","Stay at home",2020-03-23,2020-05-15,2020-03-01,0
"Louisiana.19.1",19,"Louisiana","Stay at home",2020-03-23,2020-05-15,2020-03-02,0
"Louisiana.19.2",19,"Louisiana","Stay at home",2020-03-23,2020-05-15,2020-03-03,0
"Louisiana.19.3",19,"Louisiana","Stay at home",2020-03-23,2020-05-15,2020-03-04,0
"Louisiana.19.4",19,"Louisiana","Stay at home",2020-03-23,2020-05-15,2020-03-05,0
"Louisiana.19.5",19,"Louisiana","Stay at home",2020-03-23,2020-05-15,2020-03-06,0
"Louisiana.19.6",19,"Louisiana","Stay at home",2020-03-23,2020-05-15,2020-03-07,0
"Louisiana.19.7",19,"Louisiana","Stay at home",2020-03-23,2020-05-15,2020-03-08,0
"Louisiana.19.8",19,"Louisiana","Stay at home",2020-03-23,2020-05-15,2020-03-09,0
"Louisiana.19.9",19,"Louisiana","Stay at home",2020-03-23,2020-05-15,2020-03-10,0
"Louisiana.19.10",19,"Louisiana","Stay at home",2020-03-23,2020-05-15,2020-03-11,0
"Louisiana.19.11",19,"Louisiana","Stay at home",2020-03-23,2020-05-15,2020-03-12,0
"Louisiana.19.12",19,"Louisiana","Stay at home",2020-03-23,2020-05-15,2020-03-13,0
"Louisiana.19.13",19,"Louisiana","Stay at home",2020-03-23,2020-05-15,2020-03-14,0
"Louisiana.19.14",19,"Louisiana","Stay at home",2020-03-23,2020-05-15,2020-03-15,0
"Louisiana.19.15",19,"Louisiana","Stay at home",2020-03-23,2020-05-15,2020-03-16,0
"Louisiana.19.16",19,"Louisiana","Stay at home",2020-03-23,2020-05-15,2020-03-17,0
"Louisiana.19.17",19,"Louisiana","Stay at home",2020-03-23,2020-05-15,2020-03-18,0
"Louisiana.19.18",19,"Louisiana","Stay at home",2020-03-23,2020-05-15,2020-03-19,0
