"","date","state","cum_death","daily_death"
"Arkansas.546",2020-03-03,"Arkansas",0,0
"Arkansas.547",2020-03-04,"Arkansas",0,0
"Arkansas.548",2020-03-05,"Arkansas",0,0
"Arkansas.549",2020-03-06,"Arkansas",0,0
"Arkansas.550",2020-03-07,"Arkansas",0,0
"Arkansas.551",2020-03-08,"Arkansas",0,0
"Arkansas.552",2020-03-09,"Arkansas",0,0
"Arkansas.553",2020-03-10,"Arkansas",0,0
"Arkansas.554",2020-03-11,"Arkansas",0,0
"Arkansas.555",2020-03-12,"Arkansas",0,0
"Arkansas.556",2020-03-13,"Arkansas",0,0
"Arkansas.557",2020-03-14,"Arkansas",0,0
"Arkansas.558",2020-03-15,"Arkansas",0,0
"Arkansas.559",2020-03-16,"Arkansas",0,0
"Arkansas.560",2020-03-17,"Arkansas",0,0
"Arkansas.561",2020-03-18,"Arkansas",0,0
"Arkansas.562",2020-03-19,"Arkansas",0,0
"Arkansas.563",2020-03-20,"Arkansas",0,0
"Arkansas.564",2020-03-21,"Arkansas",0,0
"Arkansas.565",2020-03-22,"Arkansas",0,0
"Arkansas.566",2020-03-23,"Arkansas",0,0
"Arkansas.567",2020-03-24,"Arkansas",2,2
"Arkansas.568",2020-03-25,"Arkansas",2,0
"Arkansas.569",2020-03-26,"Arkansas",2,0
"Arkansas.570",2020-03-27,"Arkansas",3,1
"Arkansas.571",2020-03-28,"Arkansas",5,2
"Arkansas.572",2020-03-29,"Arkansas",6,1
"Arkansas.573",2020-03-30,"Arkansas",7,1
"Arkansas.574",2020-03-31,"Arkansas",8,1
"Arkansas.575",2020-04-01,"Arkansas",10,2
"Arkansas.576",2020-04-02,"Arkansas",12,2
"Arkansas.577",2020-04-03,"Arkansas",12,0
"Arkansas.578",2020-04-04,"Arkansas",14,2
"Arkansas.579",2020-04-05,"Arkansas",16,2
"Arkansas.580",2020-04-06,"Arkansas",16,0
"Arkansas.581",2020-04-07,"Arkansas",18,2
"Arkansas.582",2020-04-08,"Arkansas",18,0
"Arkansas.583",2020-04-09,"Arkansas",21,3
"Arkansas.584",2020-04-10,"Arkansas",21,0
"Arkansas.585",2020-04-11,"Arkansas",25,4
"Arkansas.586",2020-04-12,"Arkansas",27,2
"Arkansas.587",2020-04-13,"Arkansas",29,2
"Arkansas.588",2020-04-14,"Arkansas",32,3
"Arkansas.589",2020-04-15,"Arkansas",33,1
"Arkansas.590",2020-04-16,"Arkansas",37,4
"Arkansas.591",2020-04-17,"Arkansas",37,0
"Arkansas.592",2020-04-18,"Arkansas",38,1
"Arkansas.593",2020-04-19,"Arkansas",39,1
"Arkansas.594",2020-04-20,"Arkansas",41,2
"Arkansas.595",2020-04-21,"Arkansas",42,1
"Arkansas.596",2020-04-22,"Arkansas",42,0
"Arkansas.597",2020-04-23,"Arkansas",45,3
"Arkansas.598",2020-04-24,"Arkansas",47,2
"Arkansas.599",2020-04-25,"Arkansas",48,1
"Arkansas.600",2020-04-26,"Arkansas",51,3
"Arkansas.601",2020-04-27,"Arkansas",51,0
"Arkansas.602",2020-04-28,"Arkansas",57,6
"Arkansas.603",2020-04-29,"Arkansas",57,0
"Arkansas.604",2020-04-30,"Arkansas",61,4
"Arkansas.605",2020-05-01,"Arkansas",64,3
"Arkansas.606",2020-05-02,"Arkansas",72,8
"Arkansas.607",2020-05-03,"Arkansas",76,4
"Arkansas.608",2020-05-04,"Arkansas",80,4
"Arkansas.609",2020-05-05,"Arkansas",83,3
"Arkansas.610",2020-05-06,"Arkansas",87,4
"Arkansas.611",2020-05-07,"Arkansas",87,0
"Arkansas.612",2020-05-08,"Arkansas",88,1
"Arkansas.613",2020-05-09,"Arkansas",88,0
"Arkansas.614",2020-05-10,"Arkansas",91,3
"Arkansas.615",2020-05-11,"Arkansas",94,3
"Arkansas.616",2020-05-12,"Arkansas",95,1
"Arkansas.617",2020-05-13,"Arkansas",97,2
"Arkansas.618",2020-05-14,"Arkansas",98,1
"Arkansas.619",2020-05-15,"Arkansas",98,0
"Arkansas.620",2020-05-16,"Arkansas",98,0
"Arkansas.621",2020-05-17,"Arkansas",98,0
"Arkansas.622",2020-05-18,"Arkansas",100,2
"Arkansas.623",2020-05-19,"Arkansas",102,2
"Arkansas.624",2020-05-20,"Arkansas",107,5
"Arkansas.625",2020-05-21,"Arkansas",110,3
"Arkansas.626",2020-05-22,"Arkansas",113,3
"Arkansas.627",2020-05-23,"Arkansas",115,2
"Arkansas.628",2020-05-24,"Arkansas",116,1
"Arkansas.629",2020-05-25,"Arkansas",117,1
"Arkansas.630",2020-05-26,"Arkansas",119,2
"California.631",2020-01-22,"California",0,0
"California.632",2020-01-23,"California",0,0
"California.633",2020-01-24,"California",0,0
"California.634",2020-01-25,"California",0,0
"California.635",2020-01-26,"California",0,0
"California.636",2020-01-27,"California",0,0
"California.637",2020-01-28,"California",0,0
"California.638",2020-01-29,"California",0,0
"California.639",2020-01-30,"California",0,0
"California.640",2020-01-31,"California",0,0
"California.641",2020-02-01,"California",0,0
"California.642",2020-02-02,"California",0,0
"California.643",2020-02-03,"California",0,0
"California.644",2020-02-04,"California",0,0
"California.645",2020-02-05,"California",0,0
"California.646",2020-02-06,"California",0,0
"California.647",2020-02-07,"California",0,0
"California.648",2020-02-08,"California",0,0
"California.649",2020-02-09,"California",0,0
"California.650",2020-02-10,"California",0,0
"California.651",2020-02-11,"California",0,0
"California.652",2020-02-12,"California",0,0
"California.653",2020-02-13,"California",0,0
"California.654",2020-02-14,"California",0,0
"California.655",2020-02-15,"California",0,0
"California.656",2020-02-16,"California",0,0
"California.657",2020-02-17,"California",0,0
"California.658",2020-02-18,"California",0,0
"California.659",2020-02-19,"California",0,0
"California.660",2020-02-20,"California",0,0
"California.661",2020-02-21,"California",0,0
"California.662",2020-02-22,"California",0,0
"California.663",2020-02-23,"California",0,0
"California.664",2020-02-24,"California",0,0
"California.665",2020-02-25,"California",0,0
"California.666",2020-02-26,"California",0,0
"California.667",2020-02-27,"California",0,0
"California.668",2020-02-28,"California",0,0
"California.669",2020-02-29,"California",0,0
"California.670",2020-03-01,"California",0,0
"California.671",2020-03-02,"California",0,0
"California.672",2020-03-03,"California",0,0
"California.673",2020-03-04,"California",1,1
"California.674",2020-03-05,"California",1,0
"California.675",2020-03-06,"California",1,0
"California.676",2020-03-07,"California",1,0
"California.677",2020-03-08,"California",1,0
"California.678",2020-03-09,"California",1,0
"California.679",2020-03-10,"California",2,1
"California.680",2020-03-11,"California",4,2
"California.681",2020-03-12,"California",4,0
"California.682",2020-03-13,"California",4,0
"California.683",2020-03-14,"California",3,-1
"California.684",2020-03-15,"California",5,2
"California.685",2020-03-16,"California",7,2
"California.686",2020-03-17,"California",12,5
"California.687",2020-03-18,"California",16,4
"California.688",2020-03-19,"California",18,2
"California.689",2020-03-20,"California",24,6
"California.690",2020-03-21,"California",25,1
"California.691",2020-03-22,"California",30,5
"California.692",2020-03-23,"California",39,9
"California.693",2020-03-24,"California",50,11
"California.694",2020-03-25,"California",65,15
"California.695",2020-03-26,"California",81,16
"California.696",2020-03-27,"California",94,13
"California.697",2020-03-28,"California",110,16
"California.698",2020-03-29,"California",124,14
"California.699",2020-03-30,"California",146,22
"California.700",2020-03-31,"California",173,27
"California.701",2020-04-01,"California",199,26
"California.702",2020-04-02,"California",238,39
"California.703",2020-04-03,"California",265,27
"California.704",2020-04-04,"California",289,24
"California.705",2020-04-05,"California",348,59
"California.706",2020-04-06,"California",380,32
"California.707",2020-04-07,"California",432,52
"California.708",2020-04-08,"California",495,63
"California.709",2020-04-09,"California",544,49
"California.710",2020-04-10,"California",583,39
"California.711",2020-04-11,"California",604,21
"California.712",2020-04-12,"California",640,36
"California.713",2020-04-13,"California",714,74
"California.714",2020-04-14,"California",767,53
"California.715",2020-04-15,"California",860,93
"California.716",2020-04-16,"California",956,96
"California.717",2020-04-17,"California",1037,81
"California.718",2020-04-18,"California",1140,103
"California.719",2020-04-19,"California",1177,37
"California.720",2020-04-20,"California",1225,48
"California.721",2020-04-21,"California",1282,57
"California.722",2020-04-22,"California",1421,139
"California.723",2020-04-23,"California",1533,112
"California.724",2020-04-24,"California",1621,88
"California.725",2020-04-25,"California",1689,68
"California.726",2020-04-26,"California",1725,36
"California.727",2020-04-27,"California",1779,54
"California.728",2020-04-28,"California",1864,85
"California.729",2020-04-29,"California",1946,82
"California.730",2020-04-30,"California",2031,85
"California.731",2020-05-01,"California",2126,95
"California.732",2020-05-02,"California",2180,54
"California.733",2020-05-03,"California",2216,36
"California.734",2020-05-04,"California",2278,62
"California.735",2020-05-05,"California",2381,103
"California.736",2020-05-06,"California",2464,83
"California.737",2020-05-07,"California",2535,71
"California.738",2020-05-08,"California",2613,78
"California.739",2020-05-09,"California",2687,74
"California.740",2020-05-10,"California",2716,29
"California.741",2020-05-11,"California",2779,63
"California.742",2020-05-12,"California",2879,100
"California.743",2020-05-13,"California",2957,78
"California.744",2020-05-14,"California",3052,95
"California.745",2020-05-15,"California",3136,84
"California.746",2020-05-16,"California",3208,72
"California.747",2020-05-17,"California",3240,32
"California.748",2020-05-18,"California",3279,39
"California.749",2020-05-19,"California",3403,124
"California.750",2020-05-20,"California",3497,94
"California.751",2020-05-21,"California",3583,86
"California.752",2020-05-22,"California",3666,83
"California.753",2020-05-23,"California",3738,72
"California.754",2020-05-24,"California",3754,16
"California.755",2020-05-25,"California",3769,15
"California.756",2020-05-26,"California",3819,50
"Colorado.757",2020-01-22,"Colorado",0,0
"Colorado.758",2020-01-23,"Colorado",0,0
"Colorado.759",2020-01-24,"Colorado",0,0
"Colorado.760",2020-01-25,"Colorado",0,0
"Colorado.761",2020-01-26,"Colorado",0,0
"Colorado.762",2020-01-27,"Colorado",0,0
"Colorado.763",2020-01-28,"Colorado",0,0
"Colorado.764",2020-01-29,"Colorado",0,0
"Colorado.765",2020-01-30,"Colorado",0,0
"Colorado.766",2020-01-31,"Colorado",0,0
"Colorado.767",2020-02-01,"Colorado",0,0
"Colorado.768",2020-02-02,"Colorado",0,0
"Colorado.769",2020-02-03,"Colorado",0,0
"Colorado.770",2020-02-04,"Colorado",0,0
"Colorado.771",2020-02-05,"Colorado",0,0
"Colorado.772",2020-02-06,"Colorado",0,0
"Colorado.773",2020-02-07,"Colorado",0,0
"Colorado.774",2020-02-08,"Colorado",0,0
"Colorado.775",2020-02-09,"Colorado",0,0
"Colorado.776",2020-02-10,"Colorado",0,0
"Colorado.777",2020-02-11,"Colorado",0,0
"Colorado.778",2020-02-12,"Colorado",0,0
"Colorado.779",2020-02-13,"Colorado",0,0
"Colorado.780",2020-02-14,"Colorado",0,0
"Colorado.781",2020-02-15,"Colorado",0,0
"Colorado.782",2020-02-16,"Colorado",0,0
"Colorado.783",2020-02-17,"Colorado",0,0
"Colorado.784",2020-02-18,"Colorado",0,0
"Colorado.785",2020-02-19,"Colorado",0,0
"Colorado.786",2020-02-20,"Colorado",0,0
"Colorado.787",2020-02-21,"Colorado",0,0
"Colorado.788",2020-02-22,"Colorado",0,0
"Colorado.789",2020-02-23,"Colorado",0,0
"Colorado.790",2020-02-24,"Colorado",0,0
"Colorado.791",2020-02-25,"Colorado",0,0
"Colorado.792",2020-02-26,"Colorado",0,0
"Colorado.793",2020-02-27,"Colorado",0,0
"Colorado.794",2020-02-28,"Colorado",0,0
"Colorado.795",2020-02-29,"Colorado",0,0
"Colorado.796",2020-03-01,"Colorado",0,0
"Colorado.797",2020-03-02,"Colorado",0,0
"Colorado.798",2020-03-03,"Colorado",0,0
"Colorado.799",2020-03-04,"Colorado",0,0
"Colorado.800",2020-03-05,"Colorado",0,0
"Colorado.801",2020-03-06,"Colorado",0,0
"Colorado.802",2020-03-07,"Colorado",0,0
"Colorado.803",2020-03-08,"Colorado",0,0
"Colorado.804",2020-03-09,"Colorado",0,0
"Colorado.805",2020-03-10,"Colorado",0,0
"Colorado.806",2020-03-11,"Colorado",0,0
"Colorado.807",2020-03-12,"Colorado",1,1
"Colorado.808",2020-03-13,"Colorado",2,1
"Colorado.809",2020-03-14,"Colorado",2,0
"Colorado.810",2020-03-15,"Colorado",2,0
"Colorado.811",2020-03-16,"Colorado",2,0
"Colorado.812",2020-03-17,"Colorado",3,1
"Colorado.813",2020-03-18,"Colorado",3,0
"Colorado.814",2020-03-19,"Colorado",5,2
"Colorado.815",2020-03-20,"Colorado",5,0
"Colorado.816",2020-03-21,"Colorado",6,1
"Colorado.817",2020-03-22,"Colorado",7,1
"Colorado.818",2020-03-23,"Colorado",7,0
"Colorado.819",2020-03-24,"Colorado",11,4
"Colorado.820",2020-03-25,"Colorado",20,9
"Colorado.821",2020-03-26,"Colorado",19,-1
"Colorado.822",2020-03-27,"Colorado",31,12
"Colorado.823",2020-03-28,"Colorado",44,13
"Colorado.824",2020-03-29,"Colorado",47,3
"Colorado.825",2020-03-30,"Colorado",51,4
"Colorado.826",2020-03-31,"Colorado",69,18
"Colorado.827",2020-04-01,"Colorado",79,10
"Colorado.828",2020-04-02,"Colorado",97,18
"Colorado.829",2020-04-03,"Colorado",111,14
"Colorado.830",2020-04-04,"Colorado",126,15
"Colorado.831",2020-04-05,"Colorado",140,14
"Colorado.832",2020-04-06,"Colorado",150,10
"Colorado.833",2020-04-07,"Colorado",179,29
"Colorado.834",2020-04-08,"Colorado",193,14
"Colorado.835",2020-04-09,"Colorado",226,33
"Colorado.836",2020-04-10,"Colorado",250,24
"Colorado.837",2020-04-11,"Colorado",274,24
"Colorado.838",2020-04-12,"Colorado",289,15
"Colorado.839",2020-04-13,"Colorado",306,17
"Colorado.840",2020-04-14,"Colorado",327,21
"Colorado.841",2020-04-15,"Colorado",354,27
"Colorado.842",2020-04-16,"Colorado",372,18
"Colorado.843",2020-04-17,"Colorado",389,17
"Colorado.844",2020-04-18,"Colorado",411,22
"Colorado.845",2020-04-19,"Colorado",420,9
"Colorado.846",2020-04-20,"Colorado",447,27
"Colorado.847",2020-04-21,"Colorado",483,36
"Colorado.848",2020-04-22,"Colorado",506,23
"Colorado.849",2020-04-23,"Colorado",552,46
"Colorado.850",2020-04-24,"Colorado",674,122
"Colorado.851",2020-04-25,"Colorado",684,10
"Colorado.852",2020-04-26,"Colorado",688,4
"Colorado.853",2020-04-27,"Colorado",706,18
"Colorado.854",2020-04-28,"Colorado",736,30
"Colorado.855",2020-04-29,"Colorado",766,30
"Colorado.856",2020-04-30,"Colorado",777,11
"Colorado.857",2020-05-01,"Colorado",821,44
"Colorado.858",2020-05-02,"Colorado",832,11
"Colorado.859",2020-05-03,"Colorado",842,10
"Colorado.860",2020-05-04,"Colorado",851,9
"Colorado.861",2020-05-05,"Colorado",903,52
"Colorado.862",2020-05-06,"Colorado",919,16
"Colorado.863",2020-05-07,"Colorado",944,25
"Colorado.864",2020-05-08,"Colorado",960,16
"Colorado.865",2020-05-09,"Colorado",967,7
"Colorado.866",2020-05-10,"Colorado",971,4
"Colorado.867",2020-05-11,"Colorado",987,16
"Colorado.868",2020-05-12,"Colorado",1010,23
"Colorado.869",2020-05-13,"Colorado",1062,52
"Colorado.870",2020-05-14,"Colorado",1086,24
"Colorado.871",2020-05-15,"Colorado",1150,64
"Colorado.872",2020-05-16,"Colorado",1192,42
"Colorado.873",2020-05-17,"Colorado",1215,23
"Colorado.874",2020-05-18,"Colorado",1224,9
"Colorado.875",2020-05-19,"Colorado",1257,33
"Colorado.876",2020-05-20,"Colorado",1299,42
"Colorado.877",2020-05-21,"Colorado",1310,11
"Colorado.878",2020-05-22,"Colorado",1324,14
"Colorado.879",2020-05-23,"Colorado",1327,3
"Colorado.880",2020-05-24,"Colorado",1332,5
"Colorado.881",2020-05-25,"Colorado",1333,1
"Colorado.882",2020-05-26,"Colorado",1352,19
"Connecticut.883",2020-01-22,"Connecticut",0,0
"Connecticut.884",2020-01-23,"Connecticut",0,0
"Connecticut.885",2020-01-24,"Connecticut",0,0
"Connecticut.886",2020-01-25,"Connecticut",0,0
"Connecticut.887",2020-01-26,"Connecticut",0,0
"Connecticut.888",2020-01-27,"Connecticut",0,0
"Connecticut.889",2020-01-28,"Connecticut",0,0
"Connecticut.890",2020-01-29,"Connecticut",0,0
"Connecticut.891",2020-01-30,"Connecticut",0,0
"Connecticut.892",2020-01-31,"Connecticut",0,0
"Connecticut.893",2020-02-01,"Connecticut",0,0
"Connecticut.894",2020-02-02,"Connecticut",0,0
"Connecticut.895",2020-02-03,"Connecticut",0,0
"Connecticut.896",2020-02-04,"Connecticut",0,0
"Connecticut.897",2020-02-05,"Connecticut",0,0
"Connecticut.898",2020-02-06,"Connecticut",0,0
"Connecticut.899",2020-02-07,"Connecticut",0,0
"Connecticut.900",2020-02-08,"Connecticut",0,0
"Connecticut.901",2020-02-09,"Connecticut",0,0
"Connecticut.902",2020-02-10,"Connecticut",0,0
"Connecticut.903",2020-02-11,"Connecticut",0,0
"Connecticut.904",2020-02-12,"Connecticut",0,0
"Connecticut.905",2020-02-13,"Connecticut",0,0
"Connecticut.906",2020-02-14,"Connecticut",0,0
"Connecticut.907",2020-02-15,"Connecticut",0,0
"Connecticut.908",2020-02-16,"Connecticut",0,0
"Connecticut.909",2020-02-17,"Connecticut",0,0
"Connecticut.910",2020-02-18,"Connecticut",0,0
"Connecticut.911",2020-02-19,"Connecticut",0,0
"Connecticut.912",2020-02-20,"Connecticut",0,0
"Connecticut.913",2020-02-21,"Connecticut",0,0
"Connecticut.914",2020-02-22,"Connecticut",0,0
"Connecticut.915",2020-02-23,"Connecticut",0,0
"Connecticut.916",2020-02-24,"Connecticut",0,0
"Connecticut.917",2020-02-25,"Connecticut",0,0
"Connecticut.918",2020-02-26,"Connecticut",0,0
"Connecticut.919",2020-02-27,"Connecticut",0,0
"Connecticut.920",2020-02-28,"Connecticut",0,0
"Connecticut.921",2020-02-29,"Connecticut",0,0
"Connecticut.922",2020-03-01,"Connecticut",0,0
"Connecticut.923",2020-03-02,"Connecticut",0,0
"Connecticut.924",2020-03-03,"Connecticut",0,0
"Connecticut.925",2020-03-04,"Connecticut",0,0
"Connecticut.926",2020-03-05,"Connecticut",0,0
"Connecticut.927",2020-03-06,"Connecticut",0,0
"Connecticut.928",2020-03-07,"Connecticut",0,0
"Connecticut.929",2020-03-08,"Connecticut",0,0
"Connecticut.930",2020-03-09,"Connecticut",0,0
"Connecticut.931",2020-03-10,"Connecticut",0,0
"Connecticut.932",2020-03-11,"Connecticut",0,0
"Connecticut.933",2020-03-12,"Connecticut",0,0
"Connecticut.934",2020-03-13,"Connecticut",0,0
"Connecticut.935",2020-03-14,"Connecticut",0,0
"Connecticut.936",2020-03-15,"Connecticut",0,0
"Connecticut.937",2020-03-16,"Connecticut",0,0
"Connecticut.938",2020-03-17,"Connecticut",0,0
"Connecticut.939",2020-03-18,"Connecticut",1,1
"Connecticut.940",2020-03-19,"Connecticut",3,2
"Connecticut.941",2020-03-20,"Connecticut",4,1
"Connecticut.942",2020-03-21,"Connecticut",4,0
"Connecticut.943",2020-03-22,"Connecticut",8,4
"Connecticut.944",2020-03-23,"Connecticut",10,2
"Connecticut.945",2020-03-24,"Connecticut",12,2
"Connecticut.946",2020-03-25,"Connecticut",19,7
"Connecticut.947",2020-03-26,"Connecticut",21,2
"Connecticut.948",2020-03-27,"Connecticut",27,6
"Connecticut.949",2020-03-28,"Connecticut",33,6
"Connecticut.950",2020-03-29,"Connecticut",34,1
"Connecticut.951",2020-03-30,"Connecticut",36,2
"Connecticut.952",2020-03-31,"Connecticut",69,33
"Connecticut.953",2020-04-01,"Connecticut",85,16
"Connecticut.954",2020-04-02,"Connecticut",112,27
"Connecticut.955",2020-04-03,"Connecticut",131,19
"Connecticut.956",2020-04-04,"Connecticut",165,34
"Connecticut.957",2020-04-05,"Connecticut",189,24
"Connecticut.958",2020-04-06,"Connecticut",206,17
"Connecticut.959",2020-04-07,"Connecticut",277,71
"Connecticut.960",2020-04-08,"Connecticut",326,49
"Connecticut.961",2020-04-09,"Connecticut",380,54
"Connecticut.962",2020-04-10,"Connecticut",448,68
"Connecticut.963",2020-04-11,"Connecticut",494,46
"Connecticut.964",2020-04-12,"Connecticut",554,60
"Connecticut.965",2020-04-13,"Connecticut",602,48
"Connecticut.966",2020-04-14,"Connecticut",671,69
"Connecticut.967",2020-04-15,"Connecticut",868,197
"Connecticut.968",2020-04-16,"Connecticut",971,103
"Connecticut.969",2020-04-17,"Connecticut",1036,65
"Connecticut.970",2020-04-18,"Connecticut",1086,50
"Connecticut.971",2020-04-19,"Connecticut",1127,41
"Connecticut.972",2020-04-20,"Connecticut",1331,204
"Connecticut.973",2020-04-21,"Connecticut",1423,92
"Connecticut.974",2020-04-22,"Connecticut",1544,121
"Connecticut.975",2020-04-23,"Connecticut",1639,95
"Connecticut.976",2020-04-24,"Connecticut",1767,128
"Connecticut.977",2020-04-25,"Connecticut",1865,98
"Connecticut.978",2020-04-26,"Connecticut",1924,59
"Connecticut.979",2020-04-27,"Connecticut",2012,88
"Connecticut.980",2020-04-28,"Connecticut",2087,75
"Connecticut.981",2020-04-29,"Connecticut",2169,82
"Connecticut.982",2020-04-30,"Connecticut",2257,88
"Connecticut.983",2020-05-01,"Connecticut",2339,82
"Connecticut.984",2020-05-02,"Connecticut",2436,97
"Connecticut.985",2020-05-03,"Connecticut",2436,0
"Connecticut.986",2020-05-04,"Connecticut",2556,120
"Connecticut.987",2020-05-05,"Connecticut",2633,77
"Connecticut.988",2020-05-06,"Connecticut",2718,85
"Connecticut.989",2020-05-07,"Connecticut",2797,79
"Connecticut.990",2020-05-08,"Connecticut",2874,77
"Connecticut.991",2020-05-09,"Connecticut",2932,58
"Connecticut.992",2020-05-10,"Connecticut",2967,35
"Connecticut.993",2020-05-11,"Connecticut",3008,41
"Connecticut.994",2020-05-12,"Connecticut",3041,33
"Connecticut.995",2020-05-13,"Connecticut",3125,84
"Connecticut.996",2020-05-14,"Connecticut",3219,94
"Connecticut.997",2020-05-15,"Connecticut",3285,66
"Connecticut.998",2020-05-16,"Connecticut",3339,54
"Connecticut.999",2020-05-17,"Connecticut",3408,69
"Connecticut.1000",2020-05-18,"Connecticut",3450,42
"Connecticut.1001",2020-05-19,"Connecticut",3472,22
"Connecticut.1002",2020-05-20,"Connecticut",3529,57
"Connecticut.1003",2020-05-21,"Connecticut",3583,54
"Connecticut.1004",2020-05-22,"Connecticut",3637,54
"Connecticut.1005",2020-05-23,"Connecticut",3675,38
"Connecticut.1006",2020-05-24,"Connecticut",3693,18
"Connecticut.1007",2020-05-25,"Connecticut",3742,49
"Connecticut.1008",2020-05-26,"Connecticut",3769,27
"Delaware.1009",2020-01-22,"Delaware",0,0
"Delaware.1010",2020-01-23,"Delaware",0,0
"Delaware.1011",2020-01-24,"Delaware",0,0
"Delaware.1012",2020-01-25,"Delaware",0,0
"Delaware.1013",2020-01-26,"Delaware",0,0
"Delaware.1014",2020-01-27,"Delaware",0,0
"Delaware.1015",2020-01-28,"Delaware",0,0
"Delaware.1016",2020-01-29,"Delaware",0,0
"Delaware.1017",2020-01-30,"Delaware",0,0
"Delaware.1018",2020-01-31,"Delaware",0,0
"Delaware.1019",2020-02-01,"Delaware",0,0
"Delaware.1020",2020-02-02,"Delaware",0,0
"Delaware.1021",2020-02-03,"Delaware",0,0
"Delaware.1022",2020-02-04,"Delaware",0,0
"Delaware.1023",2020-02-05,"Delaware",0,0
"Delaware.1024",2020-02-06,"Delaware",0,0
"Delaware.1025",2020-02-07,"Delaware",0,0
"Delaware.1026",2020-02-08,"Delaware",0,0
"Delaware.1027",2020-02-09,"Delaware",0,0
"Delaware.1028",2020-02-10,"Delaware",0,0
"Delaware.1029",2020-02-11,"Delaware",0,0
"Delaware.1030",2020-02-12,"Delaware",0,0
"Delaware.1031",2020-02-13,"Delaware",0,0
