"","date","state","cum_death","daily_death"
"Utah.6066",2020-05-16,"Utah",78,1
"Utah.6067",2020-05-17,"Utah",80,2
"Utah.6068",2020-05-18,"Utah",80,0
"Utah.6069",2020-05-19,"Utah",88,8
"Vermont.6070",2020-01-22,"Vermont",0,0
"Vermont.6071",2020-01-23,"Vermont",0,0
"Vermont.6072",2020-01-24,"Vermont",0,0
"Vermont.6073",2020-01-25,"Vermont",0,0
"Vermont.6074",2020-01-26,"Vermont",0,0
"Vermont.6075",2020-01-27,"Vermont",0,0
"Vermont.6076",2020-01-28,"Vermont",0,0
"Vermont.6077",2020-01-29,"Vermont",0,0
"Vermont.6078",2020-01-30,"Vermont",0,0
"Vermont.6079",2020-01-31,"Vermont",0,0
"Vermont.6080",2020-02-01,"Vermont",0,0
"Vermont.6081",2020-02-02,"Vermont",0,0
"Vermont.6082",2020-02-03,"Vermont",0,0
"Vermont.6083",2020-02-04,"Vermont",0,0
"Vermont.6084",2020-02-05,"Vermont",0,0
"Vermont.6085",2020-02-06,"Vermont",0,0
"Vermont.6086",2020-02-07,"Vermont",0,0
"Vermont.6087",2020-02-08,"Vermont",0,0
"Vermont.6088",2020-02-09,"Vermont",0,0
"Vermont.6089",2020-02-10,"Vermont",0,0
"Vermont.6090",2020-02-11,"Vermont",0,0
"Vermont.6091",2020-02-12,"Vermont",0,0
"Vermont.6092",2020-02-13,"Vermont",0,0
"Vermont.6093",2020-02-14,"Vermont",0,0
"Vermont.6094",2020-02-15,"Vermont",0,0
"Vermont.6095",2020-02-16,"Vermont",0,0
"Vermont.6096",2020-02-17,"Vermont",0,0
"Vermont.6097",2020-02-18,"Vermont",0,0
"Vermont.6098",2020-02-19,"Vermont",0,0
"Vermont.6099",2020-02-20,"Vermont",0,0
"Vermont.6100",2020-02-21,"Vermont",0,0
"Vermont.6101",2020-02-22,"Vermont",0,0
"Vermont.6102",2020-02-23,"Vermont",0,0
"Vermont.6103",2020-02-24,"Vermont",0,0
"Vermont.6104",2020-02-25,"Vermont",0,0
"Vermont.6105",2020-02-26,"Vermont",0,0
"Vermont.6106",2020-02-27,"Vermont",0,0
"Vermont.6107",2020-02-28,"Vermont",0,0
"Vermont.6108",2020-02-29,"Vermont",0,0
"Vermont.6109",2020-03-01,"Vermont",0,0
"Vermont.6110",2020-03-02,"Vermont",0,0
"Vermont.6111",2020-03-03,"Vermont",0,0
"Vermont.6112",2020-03-04,"Vermont",0,0
"Vermont.6113",2020-03-05,"Vermont",0,0
"Vermont.6114",2020-03-06,"Vermont",0,0
"Vermont.6115",2020-03-07,"Vermont",0,0
"Vermont.6116",2020-03-08,"Vermont",0,0
"Vermont.6117",2020-03-09,"Vermont",0,0
"Vermont.6118",2020-03-10,"Vermont",0,0
"Vermont.6119",2020-03-11,"Vermont",0,0
"Vermont.6120",2020-03-12,"Vermont",0,0
"Vermont.6121",2020-03-13,"Vermont",0,0
"Vermont.6122",2020-03-14,"Vermont",0,0
"Vermont.6123",2020-03-15,"Vermont",0,0
"Vermont.6124",2020-03-16,"Vermont",0,0
"Vermont.6125",2020-03-17,"Vermont",0,0
"Vermont.6126",2020-03-18,"Vermont",0,0
"Vermont.6127",2020-03-19,"Vermont",2,2
"Vermont.6128",2020-03-20,"Vermont",2,0
"Vermont.6129",2020-03-21,"Vermont",2,0
"Vermont.6130",2020-03-22,"Vermont",2,0
"Vermont.6131",2020-03-23,"Vermont",5,3
"Vermont.6132",2020-03-24,"Vermont",7,2
"Vermont.6133",2020-03-25,"Vermont",8,1
"Vermont.6134",2020-03-26,"Vermont",9,1
"Vermont.6135",2020-03-27,"Vermont",10,1
"Vermont.6136",2020-03-28,"Vermont",12,2
"Vermont.6137",2020-03-29,"Vermont",12,0
"Vermont.6138",2020-03-30,"Vermont",12,0
"Vermont.6139",2020-03-31,"Vermont",13,1
"Vermont.6140",2020-04-01,"Vermont",16,3
"Vermont.6141",2020-04-02,"Vermont",17,1
"Vermont.6142",2020-04-03,"Vermont",17,0
"Vermont.6143",2020-04-04,"Vermont",20,3
"Vermont.6144",2020-04-05,"Vermont",22,2
"Vermont.6145",2020-04-06,"Vermont",23,1
"Vermont.6146",2020-04-07,"Vermont",23,0
"Vermont.6147",2020-04-08,"Vermont",23,0
"Vermont.6148",2020-04-09,"Vermont",23,0
"Vermont.6149",2020-04-10,"Vermont",24,1
"Vermont.6150",2020-04-11,"Vermont",25,1
"Vermont.6151",2020-04-12,"Vermont",27,2
"Vermont.6152",2020-04-13,"Vermont",28,1
"Vermont.6153",2020-04-14,"Vermont",29,1
"Vermont.6154",2020-04-15,"Vermont",29,0
"Vermont.6155",2020-04-16,"Vermont",33,4
"Vermont.6156",2020-04-17,"Vermont",35,2
"Vermont.6157",2020-04-18,"Vermont",38,3
"Vermont.6158",2020-04-19,"Vermont",38,0
"Vermont.6159",2020-04-20,"Vermont",38,0
"Vermont.6160",2020-04-21,"Vermont",40,2
"Vermont.6161",2020-04-22,"Vermont",40,0
"Vermont.6162",2020-04-23,"Vermont",43,3
"Vermont.6163",2020-04-24,"Vermont",44,1
"Vermont.6164",2020-04-25,"Vermont",46,2
"Vermont.6165",2020-04-26,"Vermont",46,0
"Vermont.6166",2020-04-27,"Vermont",47,1
"Vermont.6167",2020-04-28,"Vermont",47,0
"Vermont.6168",2020-04-29,"Vermont",47,0
"Vermont.6169",2020-04-30,"Vermont",49,2
"Vermont.6170",2020-05-01,"Vermont",50,1
"Vermont.6171",2020-05-02,"Vermont",51,1
"Vermont.6172",2020-05-03,"Vermont",53,2
"Vermont.6173",2020-05-04,"Vermont",52,-1
"Vermont.6174",2020-05-05,"Vermont",52,0
"Vermont.6175",2020-05-06,"Vermont",52,0
"Vermont.6176",2020-05-07,"Vermont",53,1
"Vermont.6177",2020-05-08,"Vermont",53,0
"Vermont.6178",2020-05-09,"Vermont",53,0
"Vermont.6179",2020-05-10,"Vermont",53,0
"Vermont.6180",2020-05-11,"Vermont",53,0
"Vermont.6181",2020-05-12,"Vermont",53,0
"Vermont.6182",2020-05-13,"Vermont",53,0
"Vermont.6183",2020-05-14,"Vermont",53,0
"Vermont.6184",2020-05-15,"Vermont",53,0
"Vermont.6185",2020-05-16,"Vermont",53,0
"Vermont.6186",2020-05-17,"Vermont",54,1
"Vermont.6187",2020-05-18,"Vermont",54,0
"Vermont.6188",2020-05-19,"Vermont",54,0
"Virgin Islands.6189",2020-01-22,"Virgin Islands",0,0
"Virgin Islands.6190",2020-01-23,"Virgin Islands",0,0
"Virgin Islands.6191",2020-01-24,"Virgin Islands",0,0
"Virgin Islands.6192",2020-01-25,"Virgin Islands",0,0
"Virgin Islands.6193",2020-01-26,"Virgin Islands",0,0
"Virgin Islands.6194",2020-01-27,"Virgin Islands",0,0
"Virgin Islands.6195",2020-01-28,"Virgin Islands",0,0
"Virgin Islands.6196",2020-01-29,"Virgin Islands",0,0
"Virgin Islands.6197",2020-01-30,"Virgin Islands",0,0
"Virgin Islands.6198",2020-01-31,"Virgin Islands",0,0
"Virgin Islands.6199",2020-02-01,"Virgin Islands",0,0
"Virgin Islands.6200",2020-02-02,"Virgin Islands",0,0
"Virgin Islands.6201",2020-02-03,"Virgin Islands",0,0
"Virgin Islands.6202",2020-02-04,"Virgin Islands",0,0
"Virgin Islands.6203",2020-02-05,"Virgin Islands",0,0
"Virgin Islands.6204",2020-02-06,"Virgin Islands",0,0
"Virgin Islands.6205",2020-02-07,"Virgin Islands",0,0
"Virgin Islands.6206",2020-02-08,"Virgin Islands",0,0
"Virgin Islands.6207",2020-02-09,"Virgin Islands",0,0
"Virgin Islands.6208",2020-02-10,"Virgin Islands",0,0
"Virgin Islands.6209",2020-02-11,"Virgin Islands",0,0
"Virgin Islands.6210",2020-02-12,"Virgin Islands",0,0
"Virgin Islands.6211",2020-02-13,"Virgin Islands",0,0
"Virgin Islands.6212",2020-02-14,"Virgin Islands",0,0
"Virgin Islands.6213",2020-02-15,"Virgin Islands",0,0
"Virgin Islands.6214",2020-02-16,"Virgin Islands",0,0
"Virgin Islands.6215",2020-02-17,"Virgin Islands",0,0
"Virgin Islands.6216",2020-02-18,"Virgin Islands",0,0
"Virgin Islands.6217",2020-02-19,"Virgin Islands",0,0
"Virgin Islands.6218",2020-02-20,"Virgin Islands",0,0
"Virgin Islands.6219",2020-02-21,"Virgin Islands",0,0
"Virgin Islands.6220",2020-02-22,"Virgin Islands",0,0
"Virgin Islands.6221",2020-02-23,"Virgin Islands",0,0
"Virgin Islands.6222",2020-02-24,"Virgin Islands",0,0
"Virgin Islands.6223",2020-02-25,"Virgin Islands",0,0
"Virgin Islands.6224",2020-02-26,"Virgin Islands",0,0
"Virgin Islands.6225",2020-02-27,"Virgin Islands",0,0
"Virgin Islands.6226",2020-02-28,"Virgin Islands",0,0
"Virgin Islands.6227",2020-02-29,"Virgin Islands",0,0
"Virgin Islands.6228",2020-03-01,"Virgin Islands",0,0
"Virgin Islands.6229",2020-03-02,"Virgin Islands",0,0
"Virgin Islands.6230",2020-03-03,"Virgin Islands",0,0
"Virgin Islands.6231",2020-03-04,"Virgin Islands",0,0
"Virgin Islands.6232",2020-03-05,"Virgin Islands",0,0
"Virgin Islands.6233",2020-03-06,"Virgin Islands",0,0
"Virgin Islands.6234",2020-03-07,"Virgin Islands",0,0
"Virgin Islands.6235",2020-03-08,"Virgin Islands",0,0
"Virgin Islands.6236",2020-03-09,"Virgin Islands",0,0
"Virgin Islands.6237",2020-03-10,"Virgin Islands",0,0
"Virgin Islands.6238",2020-03-11,"Virgin Islands",0,0
"Virgin Islands.6239",2020-03-12,"Virgin Islands",0,0
"Virgin Islands.6240",2020-03-13,"Virgin Islands",0,0
"Virgin Islands.6241",2020-03-14,"Virgin Islands",0,0
"Virgin Islands.6242",2020-03-15,"Virgin Islands",0,0
"Virgin Islands.6243",2020-03-16,"Virgin Islands",0,0
"Virgin Islands.6244",2020-03-17,"Virgin Islands",0,0
"Virgin Islands.6245",2020-03-18,"Virgin Islands",0,0
"Virgin Islands.6246",2020-03-19,"Virgin Islands",0,0
"Virgin Islands.6247",2020-03-20,"Virgin Islands",0,0
"Virgin Islands.6248",2020-03-21,"Virgin Islands",0,0
"Virgin Islands.6249",2020-03-22,"Virgin Islands",0,0
"Virgin Islands.6250",2020-03-23,"Virgin Islands",0,0
"Virgin Islands.6251",2020-03-24,"Virgin Islands",0,0
"Virgin Islands.6252",2020-03-25,"Virgin Islands",0,0
"Virgin Islands.6253",2020-03-26,"Virgin Islands",0,0
"Virgin Islands.6254",2020-03-27,"Virgin Islands",0,0
"Virgin Islands.6255",2020-03-28,"Virgin Islands",0,0
"Virgin Islands.6256",2020-03-29,"Virgin Islands",0,0
"Virgin Islands.6257",2020-03-30,"Virgin Islands",0,0
"Virgin Islands.6258",2020-03-31,"Virgin Islands",0,0
"Virgin Islands.6259",2020-04-01,"Virgin Islands",0,0
"Virgin Islands.6260",2020-04-02,"Virgin Islands",0,0
"Virgin Islands.6261",2020-04-03,"Virgin Islands",0,0
"Virgin Islands.6262",2020-04-04,"Virgin Islands",0,0
"Virgin Islands.6263",2020-04-05,"Virgin Islands",1,1
"Virgin Islands.6264",2020-04-06,"Virgin Islands",1,0
"Virgin Islands.6265",2020-04-07,"Virgin Islands",1,0
"Virgin Islands.6266",2020-04-08,"Virgin Islands",1,0
"Virgin Islands.6267",2020-04-09,"Virgin Islands",1,0
"Virgin Islands.6268",2020-04-10,"Virgin Islands",1,0
"Virgin Islands.6269",2020-04-11,"Virgin Islands",1,0
"Virgin Islands.6270",2020-04-12,"Virgin Islands",1,0
"Virgin Islands.6271",2020-04-13,"Virgin Islands",1,0
"Virgin Islands.6272",2020-04-14,"Virgin Islands",1,0
"Virgin Islands.6273",2020-04-15,"Virgin Islands",1,0
"Virgin Islands.6274",2020-04-16,"Virgin Islands",1,0
"Virgin Islands.6275",2020-04-17,"Virgin Islands",2,1
"Virgin Islands.6276",2020-04-18,"Virgin Islands",3,1
"Virgin Islands.6277",2020-04-19,"Virgin Islands",3,0
"Virgin Islands.6278",2020-04-20,"Virgin Islands",3,0
"Virgin Islands.6279",2020-04-21,"Virgin Islands",3,0
"Virgin Islands.6280",2020-04-22,"Virgin Islands",3,0
"Virgin Islands.6281",2020-04-23,"Virgin Islands",3,0
"Virgin Islands.6282",2020-04-24,"Virgin Islands",3,0
"Virgin Islands.6283",2020-04-25,"Virgin Islands",3,0
"Virgin Islands.6284",2020-04-26,"Virgin Islands",4,1
"Virgin Islands.6285",2020-04-27,"Virgin Islands",4,0
"Virgin Islands.6286",2020-04-28,"Virgin Islands",4,0
"Virgin Islands.6287",2020-04-29,"Virgin Islands",4,0
"Virgin Islands.6288",2020-04-30,"Virgin Islands",4,0
"Virgin Islands.6289",2020-05-01,"Virgin Islands",4,0
"Virgin Islands.6290",2020-05-02,"Virgin Islands",4,0
"Virgin Islands.6291",2020-05-03,"Virgin Islands",4,0
"Virgin Islands.6292",2020-05-04,"Virgin Islands",4,0
"Virgin Islands.6293",2020-05-05,"Virgin Islands",4,0
"Virgin Islands.6294",2020-05-06,"Virgin Islands",4,0
"Virgin Islands.6295",2020-05-07,"Virgin Islands",4,0
"Virgin Islands.6296",2020-05-08,"Virgin Islands",4,0
"Virgin Islands.6297",2020-05-09,"Virgin Islands",4,0
"Virgin Islands.6298",2020-05-10,"Virgin Islands",4,0
"Virgin Islands.6299",2020-05-11,"Virgin Islands",5,1
"Virgin Islands.6300",2020-05-12,"Virgin Islands",6,1
"Virgin Islands.6301",2020-05-13,"Virgin Islands",6,0
"Virgin Islands.6302",2020-05-14,"Virgin Islands",6,0
"Virgin Islands.6303",2020-05-15,"Virgin Islands",6,0
"Virgin Islands.6304",2020-05-16,"Virgin Islands",6,0
"Virgin Islands.6305",2020-05-17,"Virgin Islands",6,0
"Virgin Islands.6306",2020-05-18,"Virgin Islands",6,0
"Virgin Islands.6307",2020-05-19,"Virgin Islands",6,0
"Virginia.6308",2020-01-22,"Virginia",0,0
"Virginia.6309",2020-01-23,"Virginia",0,0
"Virginia.6310",2020-01-24,"Virginia",0,0
"Virginia.6311",2020-01-25,"Virginia",0,0
"Virginia.6312",2020-01-26,"Virginia",0,0
"Virginia.6313",2020-01-27,"Virginia",0,0
"Virginia.6314",2020-01-28,"Virginia",0,0
"Virginia.6315",2020-01-29,"Virginia",0,0
"Virginia.6316",2020-01-30,"Virginia",0,0
"Virginia.6317",2020-01-31,"Virginia",0,0
"Virginia.6318",2020-02-01,"Virginia",0,0
"Virginia.6319",2020-02-02,"Virginia",0,0
"Virginia.6320",2020-02-03,"Virginia",0,0
"Virginia.6321",2020-02-04,"Virginia",0,0
"Virginia.6322",2020-02-05,"Virginia",0,0
"Virginia.6323",2020-02-06,"Virginia",0,0
"Virginia.6324",2020-02-07,"Virginia",0,0
"Virginia.6325",2020-02-08,"Virginia",0,0
"Virginia.6326",2020-02-09,"Virginia",0,0
"Virginia.6327",2020-02-10,"Virginia",0,0
"Virginia.6328",2020-02-11,"Virginia",0,0
"Virginia.6329",2020-02-12,"Virginia",0,0
"Virginia.6330",2020-02-13,"Virginia",0,0
"Virginia.6331",2020-02-14,"Virginia",0,0
"Virginia.6332",2020-02-15,"Virginia",0,0
"Virginia.6333",2020-02-16,"Virginia",0,0
"Virginia.6334",2020-02-17,"Virginia",0,0
"Virginia.6335",2020-02-18,"Virginia",0,0
"Virginia.6336",2020-02-19,"Virginia",0,0
"Virginia.6337",2020-02-20,"Virginia",0,0
"Virginia.6338",2020-02-21,"Virginia",0,0
"Virginia.6339",2020-02-22,"Virginia",0,0
"Virginia.6340",2020-02-23,"Virginia",0,0
"Virginia.6341",2020-02-24,"Virginia",0,0
"Virginia.6342",2020-02-25,"Virginia",0,0
"Virginia.6343",2020-02-26,"Virginia",0,0
"Virginia.6344",2020-02-27,"Virginia",0,0
"Virginia.6345",2020-02-28,"Virginia",0,0
"Virginia.6346",2020-02-29,"Virginia",0,0
"Virginia.6347",2020-03-01,"Virginia",0,0
"Virginia.6348",2020-03-02,"Virginia",0,0
"Virginia.6349",2020-03-03,"Virginia",0,0
"Virginia.6350",2020-03-04,"Virginia",0,0
"Virginia.6351",2020-03-05,"Virginia",0,0
"Virginia.6352",2020-03-06,"Virginia",0,0
"Virginia.6353",2020-03-07,"Virginia",0,0
"Virginia.6354",2020-03-08,"Virginia",0,0
"Virginia.6355",2020-03-09,"Virginia",0,0
"Virginia.6356",2020-03-10,"Virginia",0,0
"Virginia.6357",2020-03-11,"Virginia",0,0
"Virginia.6358",2020-03-12,"Virginia",0,0
"Virginia.6359",2020-03-13,"Virginia",0,0
"Virginia.6360",2020-03-14,"Virginia",1,1
"Virginia.6361",2020-03-15,"Virginia",1,0
"Virginia.6362",2020-03-16,"Virginia",2,1
"Virginia.6363",2020-03-17,"Virginia",2,0
"Virginia.6364",2020-03-18,"Virginia",2,0
"Virginia.6365",2020-03-19,"Virginia",2,0
"Virginia.6366",2020-03-20,"Virginia",2,0
"Virginia.6367",2020-03-21,"Virginia",3,1
"Virginia.6368",2020-03-22,"Virginia",6,3
"Virginia.6369",2020-03-23,"Virginia",6,0
"Virginia.6370",2020-03-24,"Virginia",9,3
"Virginia.6371",2020-03-25,"Virginia",9,0
"Virginia.6372",2020-03-26,"Virginia",10,1
"Virginia.6373",2020-03-27,"Virginia",10,0
"Virginia.6374",2020-03-28,"Virginia",13,3
"Virginia.6375",2020-03-29,"Virginia",20,7
"Virginia.6376",2020-03-30,"Virginia",15,-5
"Virginia.6377",2020-03-31,"Virginia",27,12
"Virginia.6378",2020-04-01,"Virginia",34,7
"Virginia.6379",2020-04-02,"Virginia",41,7
"Virginia.6380",2020-04-03,"Virginia",46,5
"Virginia.6381",2020-04-04,"Virginia",52,6
"Virginia.6382",2020-04-05,"Virginia",52,0
"Virginia.6383",2020-04-06,"Virginia",66,14
"Virginia.6384",2020-04-07,"Virginia",66,0
"Virginia.6385",2020-04-08,"Virginia",66,0
"Virginia.6386",2020-04-09,"Virginia",109,43
"Virginia.6387",2020-04-10,"Virginia",121,12
"Virginia.6388",2020-04-11,"Virginia",130,9
"Virginia.6389",2020-04-12,"Virginia",141,11
"Virginia.6390",2020-04-13,"Virginia",149,8
"Virginia.6391",2020-04-14,"Virginia",154,5
"Virginia.6392",2020-04-15,"Virginia",195,41
"Virginia.6393",2020-04-16,"Virginia",208,13
"Virginia.6394",2020-04-17,"Virginia",231,23
"Virginia.6395",2020-04-18,"Virginia",258,27
"Virginia.6396",2020-04-19,"Virginia",277,19
"Virginia.6397",2020-04-20,"Virginia",300,23
"Virginia.6398",2020-04-21,"Virginia",324,24
"Virginia.6399",2020-04-22,"Virginia",349,25
"Virginia.6400",2020-04-23,"Virginia",373,24
"Virginia.6401",2020-04-24,"Virginia",411,38
"Virginia.6402",2020-04-25,"Virginia",437,26
"Virginia.6403",2020-04-26,"Virginia",449,12
"Virginia.6404",2020-04-27,"Virginia",460,11
"Virginia.6405",2020-04-28,"Virginia",492,32
"Virginia.6406",2020-04-29,"Virginia",522,30
"Virginia.6407",2020-04-30,"Virginia",552,30
"Virginia.6408",2020-05-01,"Virginia",581,29
"Virginia.6409",2020-05-02,"Virginia",617,36
"Virginia.6410",2020-05-03,"Virginia",660,43
"Virginia.6411",2020-05-04,"Virginia",684,24
"Virginia.6412",2020-05-05,"Virginia",713,29
"Virginia.6413",2020-05-06,"Virginia",737,24
"Virginia.6414",2020-05-07,"Virginia",769,32
"Virginia.6415",2020-05-08,"Virginia",812,43
"Virginia.6416",2020-05-09,"Virginia",827,15
"Virginia.6417",2020-05-10,"Virginia",839,12
"Virginia.6418",2020-05-11,"Virginia",850,11
"Virginia.6419",2020-05-12,"Virginia",892,42
"Virginia.6420",2020-05-13,"Virginia",928,36
"Virginia.6421",2020-05-14,"Virginia",956,28
"Virginia.6422",2020-05-15,"Virginia",978,22
"Virginia.6423",2020-05-16,"Virginia",1003,25
"Virginia.6424",2020-05-17,"Virginia",1010,7
"Virginia.6425",2020-05-18,"Virginia",1015,5
"Virginia.6426",2020-05-19,"Virginia",1042,27
"Washington.6427",2020-01-22,"Washington",0,0
"Washington.6428",2020-01-23,"Washington",0,0
"Washington.6429",2020-01-24,"Washington",0,0
"Washington.6430",2020-01-25,"Washington",0,0
"Washington.6431",2020-01-26,"Washington",0,0
"Washington.6432",2020-01-27,"Washington",0,0
"Washington.6433",2020-01-28,"Washington",0,0
"Washington.6434",2020-01-29,"Washington",0,0
"Washington.6435",2020-01-30,"Washington",0,0
"Washington.6436",2020-01-31,"Washington",0,0
"Washington.6437",2020-02-01,"Washington",0,0
"Washington.6438",2020-02-02,"Washington",0,0
"Washington.6439",2020-02-03,"Washington",0,0
"Washington.6440",2020-02-04,"Washington",0,0
"Washington.6441",2020-02-05,"Washington",0,0
"Washington.6442",2020-02-06,"Washington",0,0
"Washington.6443",2020-02-07,"Washington",0,0
"Washington.6444",2020-02-08,"Washington",0,0
"Washington.6445",2020-02-09,"Washington",0,0
"Washington.6446",2020-02-10,"Washington",0,0
"Washington.6447",2020-02-11,"Washington",0,0
"Washington.6448",2020-02-12,"Washington",0,0
"Washington.6449",2020-02-13,"Washington",0,0
"Washington.6450",2020-02-14,"Washington",0,0
"Washington.6451",2020-02-15,"Washington",0,0
"Washington.6452",2020-02-16,"Washington",0,0
"Washington.6453",2020-02-17,"Washington",0,0
"Washington.6454",2020-02-18,"Washington",0,0
"Washington.6455",2020-02-19,"Washington",0,0
"Washington.6456",2020-02-20,"Washington",0,0
"Washington.6457",2020-02-21,"Washington",0,0
"Washington.6458",2020-02-22,"Washington",0,0
"Washington.6459",2020-02-23,"Washington",0,0
"Washington.6460",2020-02-24,"Washington",0,0
"Washington.6461",2020-02-25,"Washington",0,0
"Washington.6462",2020-02-26,"Washington",0,0
"Washington.6463",2020-02-27,"Washington",0,0
"Washington.6464",2020-02-28,"Washington",0,0
"Washington.6465",2020-02-29,"Washington",1,1
"Washington.6466",2020-03-01,"Washington",1,0
"Washington.6467",2020-03-02,"Washington",6,5
"Washington.6468",2020-03-03,"Washington",7,1
"Washington.6469",2020-03-04,"Washington",10,3
"Washington.6470",2020-03-05,"Washington",11,1
"Washington.6471",2020-03-06,"Washington",13,2
"Washington.6472",2020-03-07,"Washington",16,3
"Washington.6473",2020-03-08,"Washington",18,2
"Washington.6474",2020-03-09,"Washington",19,1
"Washington.6475",2020-03-10,"Washington",23,4
"Washington.6476",2020-03-11,"Washington",24,1
"Washington.6477",2020-03-12,"Washington",31,7
"Washington.6478",2020-03-13,"Washington",37,6
"Washington.6479",2020-03-14,"Washington",39,2
"Washington.6480",2020-03-15,"Washington",40,1
"Washington.6481",2020-03-16,"Washington",48,8
"Washington.6482",2020-03-17,"Washington",55,7
"Washington.6483",2020-03-18,"Washington",67,12
"Washington.6484",2020-03-19,"Washington",73,6
"Washington.6485",2020-03-20,"Washington",83,10
"Washington.6486",2020-03-21,"Washington",94,11
"Washington.6487",2020-03-22,"Washington",97,3
"Washington.6488",2020-03-23,"Washington",109,12
"Washington.6489",2020-03-24,"Washington",116,7
"Washington.6490",2020-03-25,"Washington",133,17
"Washington.6491",2020-03-26,"Washington",150,17
"Washington.6492",2020-03-27,"Washington",157,7
"Washington.6493",2020-03-28,"Washington",188,31
"Washington.6494",2020-03-29,"Washington",198,10
"Washington.6495",2020-03-30,"Washington",205,7
"Washington.6496",2020-03-31,"Washington",225,20
"Washington.6497",2020-04-01,"Washington",234,9
"Washington.6498",2020-04-02,"Washington",271,37
"Washington.6499",2020-04-03,"Washington",291,20
"Washington.6500",2020-04-04,"Washington",315,24
"Washington.6501",2020-04-05,"Washington",336,21
"Washington.6502",2020-04-06,"Washington",381,45
"Washington.6503",2020-04-07,"Washington",400,19
"Washington.6504",2020-04-08,"Washington",426,26
"Washington.6505",2020-04-09,"Washington",456,30
"Washington.6506",2020-04-10,"Washington",483,27
"Washington.6507",2020-04-11,"Washington",495,12
"Washington.6508",2020-04-12,"Washington",506,11
"Washington.6509",2020-04-13,"Washington",513,7
"Washington.6510",2020-04-14,"Washington",530,17
"Washington.6511",2020-04-15,"Washington",552,22
"Washington.6512",2020-04-16,"Washington",579,27
"Washington.6513",2020-04-17,"Washington",603,24
"Washington.6514",2020-04-18,"Washington",613,10
"Washington.6515",2020-04-19,"Washington",636,23
"Washington.6516",2020-04-20,"Washington",643,7
"Washington.6517",2020-04-21,"Washington",664,21
"Washington.6518",2020-04-22,"Washington",686,22
"Washington.6519",2020-04-23,"Washington",711,25
"Washington.6520",2020-04-24,"Washington",722,11
"Washington.6521",2020-04-25,"Washington",737,15
"Washington.6522",2020-04-26,"Washington",749,12
"Washington.6523",2020-04-27,"Washington",764,15
"Washington.6524",2020-04-28,"Washington",786,22
"Washington.6525",2020-04-29,"Washington",801,15
"Washington.6526",2020-04-30,"Washington",814,13
"Washington.6527",2020-05-01,"Washington",824,10
"Washington.6528",2020-05-02,"Washington",830,6
"Washington.6529",2020-05-03,"Washington",834,4
"Washington.6530",2020-05-04,"Washington",841,7
"Washington.6531",2020-05-05,"Washington",862,21
"Washington.6532",2020-05-06,"Washington",870,8
"Washington.6533",2020-05-07,"Washington",891,21
"Washington.6534",2020-05-08,"Washington",905,14
"Washington.6535",2020-05-09,"Washington",921,16
"Washington.6536",2020-05-10,"Washington",931,10
"Washington.6537",2020-05-11,"Washington",945,14
"Washington.6538",2020-05-12,"Washington",962,17
"Washington.6539",2020-05-13,"Washington",974,12
"Washington.6540",2020-05-14,"Washington",983,9
"Washington.6541",2020-05-15,"Washington",991,8
